real_in,imag_in,real_out,imag_out
1.256626e-02, 1.401007e-02, -5.610461e-01, 1.270966e+00
1.071689e-02, 1.529396e-02, -7.067044e-01, 1.190195e+00
8.712976e-03, 1.572035e-02, -8.006766e-01, 1.072627e+00
6.785344e-03, 1.535410e-02, -8.397560e-01, 9.348334e-01
5.142760e-03, 1.435309e-02, -8.273192e-01, 7.949086e-01
3.930574e-03, 1.292496e-02, -7.721369e-01, 6.692152e-01
3.223524e-03, 1.130500e-02, -6.872197e-01, 5.704405e-01
3.017481e-03, 9.723068e-03, -5.879347e-01, 5.058945e-01
3.236500e-03, 8.374477e-03, -4.898487e-01, 4.769316e-01
3.753978e-03, 7.403005e-03, -4.068425e-01, 4.797443e-01
4.390640e-03, 6.873150e-03, -3.490695e-01, 5.047605e-01
4.953322e-03, 6.768941e-03, -3.217449e-01, 5.387083e-01
5.264099e-03, 6.999847e-03, -3.245838e-01, 5.669553e-01
5.188679e-03, 7.416494e-03, -3.519899e-01, 5.758788e-01
4.655454e-03, 7.830597e-03, -3.938030e-01, 5.547877e-01
3.660072e-03, 8.036110e-03, -4.365066e-01, 4.969259e-01
2.274816e-03, 7.842970e-03, -4.651842e-01, 4.009270e-01
6.435384e-04, 7.106667e-03, -4.656250e-01, 2.715422e-01
-1.033855e-03, 5.750964e-03, -4.263416e-01, 1.194278e-01
-2.527845e-03, 3.776949e-03, -3.400851e-01, -4.017972e-02
-3.603145e-03, 1.267629e-03, -2.050149e-01, -1.889773e-01
-4.050811e-03, -1.620126e-03, -2.520721e-02, -3.079462e-01
-3.715688e-03, -4.672136e-03, 1.895917e-01, -3.798650e-01
-2.518744e-03, -7.641942e-03, 4.250433e-01, -3.917058e-01
-4.728597e-04, -1.028137e-02, 6.639509e-01, -3.366826e-01
2.316124e-03, -1.236069e-02, 8.877734e-01, -2.150293e-01
5.656701e-03, -1.370013e-02, 1.078882e+00, -3.411658e-02
9.291411e-03, -1.419107e-02, 1.222328e+00, 1.923471e-01
1.292305e-02, -1.380758e-02, 1.307098e+00, 4.455618e-01
1.623781e-02, -1.260772e-02, 1.327415e+00, 7.028235e-01
1.893383e-02, -1.072760e-02, 1.283762e+00, 9.398925e-01
2.075455e-02, -8.367294e-03, 1.183179e+00, 1.134429e+00
2.152112e-02, -5.770008e-03, 1.037525e+00, 1.268463e+00
2.115740e-02, -3.191883e-03, 8.607105e-01, 1.329647e+00
1.969523e-02, -8.627905e-04, 6.665762e-01, 1.311671e+00
1.727341e-02, 1.022389e-03, 4.700997e-01, 1.215334e+00
1.411458e-02, 2.330959e-03, 2.869736e-01, 1.049434e+00
1.050190e-02, 3.000604e-03, 1.313797e-01, 8.302794e-01
6.750924e-03, 3.048770e-03, 1.275213e-02, 5.791559e-01
3.174524e-03, 2.585262e-03, -6.631155e-02, 3.205536e-01
5.882011e-05, 1.773908e-03, -1.081373e-01, 7.975935e-02
-2.369287e-03, 8.121268e-04, -1.190872e-01, -1.206977e-01
-3.964288e-03, -1.012826e-04, -1.081581e-01, -2.639663e-01
-4.674056e-03, -7.928586e-04, -8.541407e-02, -3.405601e-01
-4.538515e-03, -1.118168e-03, -6.158539e-02, -3.483464e-01
-3.687731e-03, -9.893708e-04, -4.642832e-02, -2.927780e-01
-2.319694e-03, -3.856013e-04, -4.734228e-02, -1.859919e-01
-6.743023e-04, 6.421687e-04, -6.820336e-02, -4.534539e-02
9.981635e-04, 1.977769e-03, -1.087714e-01, 1.087410e-01
2.465489e-03, 3.460041e-03, -1.651241e-01, 2.553559e-01
3.525242e-03, 4.895652e-03, -2.302407e-01, 3.746713e-01
4.035344e-03, 6.089114e-03, -2.952758e-01, 4.506943e-01
3.931050e-03, 6.872136e-03, -3.510067e-01, 4.733878e-01
3.231473e-03, 7.127137e-03, -3.890986e-01, 4.397831e-01
2.024418e-03, 6.788317e-03, -4.025158e-01, 3.532223e-01
4.539908e-04, 5.850318e-03, -3.864026e-01, 2.226546e-01
-1.297356e-03, 4.375365e-03, -3.392119e-01, 6.178907e-02
-3.030276e-03, 2.492712e-03, -2.635005e-01, -1.122064e-01
-4.552439e-03, 3.861040e-04, -1.659207e-01, -2.806433e-01
-5.709094e-03, -1.744581e-03, -5.555483e-02, -4.264827e-01
-6.393878e-03, -3.698688e-03, 5.708200e-02, -5.360834e-01
-6.561023e-03, -5.297536e-03, 1.612874e-01, -6.005869e-01
-6.229711e-03, -6.404174e-03, 2.473540e-01, -6.167315e-01
-5.478771e-03, -6.936092e-03, 3.074389e-01, -5.868601e-01
-4.430207e-03, -6.868844e-03, 3.361595e-01, -5.180102e-01
-3.243097e-03, -6.247695e-03, 3.315703e-01, -4.217064e-01
-2.087818e-03, -5.176747e-03, 2.953168e-01, -3.123171e-01
-1.127184e-03, -3.809673e-03, 2.326745e-01, -2.054126e-01
-4.958653e-04, -2.328575e-03, 1.518472e-01, -1.158200e-01
-2.740229e-04, -9.018615e-04, 6.192439e-02, -5.470557e-02
-4.923002e-04, 3.101337e-04, -2.714251e-02, -2.934906e-02
-1.124496e-03, 1.184230e-03, -1.060963e-01, -4.223759e-02
-2.094800e-03, 1.647992e-03, -1.676240e-01, -9.090881e-02
-3.288157e-03, 1.687366e-03, -2.071936e-01, -1.683937e-01
-4.556162e-03, 1.350020e-03, -2.235168e-01, -2.635643e-01
-5.740016e-03, 7.403411e-04, -2.188076e-01, -3.626767e-01
-6.689159e-03, 5.211588e-06, -1.984472e-01, -4.511263e-01
-7.282861e-03, -6.800308e-04, -1.705870e-01, -5.153612e-01
-7.442352e-03, -1.135355e-03, -1.450118e-01, -5.444081e-01
-7.122254e-03, -1.214354e-03, -1.305295e-01, -5.303992e-01
-6.338341e-03, -7.913468e-04, -1.359564e-01, -4.700975e-01
-5.156186e-03, 2.078280e-04, -1.684828e-01, -3.650478e-01
-3.688413e-03, 1.796187e-03, -2.325168e-01, -2.217874e-01
-2.077301e-03, 3.919781e-03, -3.287277e-01, -5.113906e-02
-4.522581e-04, 6.457712e-03, -4.528541e-01, 1.344307e-01
1.036940e-03, 9.242481e-03, -5.973595e-01, 3.198064e-01
2.254820e-03, 1.206670e-02, -7.518987e-01, 4.894741e-01
3.088535e-03, 1.469823e-02, -9.042140e-01, 6.288480e-01
3.458381e-03, 1.690170e-02, -1.041255e+00, 7.251332e-01
3.337572e-03, 1.847352e-02, -1.150715e+00, 7.698537e-01
2.728914e-03, 1.923889e-02, -1.221611e+00, 7.585046e-01
1.675462e-03, 1.907464e-02, -1.245082e+00, 6.904871e-01
2.547677e-04, 1.792224e-02, -1.214554e+00, 5.682380e-01
-1.430521e-03, 1.579255e-02, -1.126269e+00, 3.973517e-01
-3.266064e-03, 1.276736e-02, -9.807184e-01, 1.872077e-01
-5.131047e-03, 8.986944e-03, -7.826956e-01, -4.967333e-02
-6.915230e-03, 4.644346e-03, -5.412974e-01, -2.997639e-01
-8.528103e-03, -2.754502e-05, -2.700728e-01, -5.494124e-01
-9.900308e-03, -4.772975e-03, 1.408823e-02, -7.855347e-01
-1.097662e-02, -9.337982e-03, 2.937384e-01, -9.966328e-01
-1.171964e-02, -1.347938e-02, 5.530700e-01, -1.172831e+00
-1.210415e-02, -1.698557e-02, 7.787781e-01, -1.304113e+00
-1.212103e-02, -1.967906e-02, 9.592347e-01, -1.383450e+00
-1.177886e-02, -2.141539e-02, 1.085694e+00, -1.410514e+00
-1.108004e-02, -2.209439e-02, 1.154133e+00, -1.388816e+00
-1.005287e-02, -2.168942e-02, 1.163815e+00, -1.321316e+00
-8.739943e-03, -2.025613e-02, 1.115256e+00, -1.207134e+00
-7.197580e-03, -1.791863e-02, 1.011703e+00, -1.046834e+00
-5.492991e-03, -1.484400e-02, 8.604573e-01, -8.474662e-01
-3.687769e-03, -1.121561e-02, 6.715471e-01, -6.206987e-01
-1.847144e-03, -7.250757e-03, 4.571825e-01, -3.788557e-01
-3.020105e-05, -3.188780e-03, 2.320678e-01, -1.329695e-01
1.708519e-03, 7.263211e-04, 1.256427e-02, 1.055512e-01
3.316806e-03, 4.261712e-03, -1.854761e-01, 3.253448e-01
4.740595e-03, 7.216386e-03, -3.488465e-01, 5.161303e-01
5.941042e-03, 9.432273e-03, -4.677432e-01, 6.702560e-01
6.893154e-03, 1.080513e-02, -5.361612e-01, 7.827985e-01
7.593276e-03, 1.129256e-02, -5.517638e-01, 8.519659e-01
8.060695e-03, 1.091589e-02, -5.155460e-01, 8.793528e-01
8.322349e-03, 9.753588e-03, -4.316967e-01, 8.688562e-01
8.426255e-03, 7.944695e-03, -3.077031e-01, 8.272970e-01
8.429564e-03, 5.675634e-03, -1.539956e-01, 7.636526e-01
8.394220e-03, 3.168150e-03, 1.643209e-02, 6.883148e-01
8.378683e-03, 6.619104e-04, 1.888327e-01, 6.122115e-01
8.420211e-03, -1.613704e-03, 3.482759e-01, 5.449952e-01
8.542369e-03, -3.451309e-03, 4.808976e-01, 4.947905e-01
8.746458e-03, -4.684009e-03, 5.750993e-01, 4.672331e-01
9.011901e-03, -5.197143e-03, 6.223114e-01, 4.649432e-01
9.296114e-03, -4.939149e-03, 6.175845e-01, 4.871658e-01
9.532304e-03, -3.938049e-03, 5.605173e-01, 5.291638e-01
9.651273e-03, -2.288041e-03, 4.550633e-01, 5.836551e-01
9.584109e-03, -1.441292e-04, 3.093809e-01, 6.414981e-01
9.273395e-03, 2.294936e-03, 1.351464e-01, 6.928497e-01
8.681534e-03, 4.804768e-03, -5.343060e-02, 7.283874e-01
7.794003e-03, 7.143853e-03, -2.402570e-01, 7.399525e-01
6.634252e-03, 9.086942e-03, -4.092363e-01, 7.222038e-01
5.261650e-03, 1.044385e-02, -5.456946e-01, 6.732226e-01
3.771531e-03, 1.107910e-02, -6.376023e-01, 5.949583e-01
2.288754e-03, 1.092741e-02, -6.766338e-01, 4.933326e-01
9.486096e-04, 9.996600e-03, -6.588219e-01, 3.772826e-01
-1.105555e-04, 8.358884e-03, -5.843729e-01, 2.580216e-01
-7.620677e-04, 6.152124e-03, -4.581533e-01, 1.480806e-01
-9.017331e-04, 3.567398e-03, -2.895275e-01, 6.024500e-02
-4.604174e-04, 8.346844e-04, -9.187538e-02, 6.248803e-03
5.721511e-04, -1.794914e-03, 1.180001e-01, -5.367688e-03
2.156690e-03, -4.093710e-03, 3.229023e-01, 2.987752e-02
4.202159e-03, -5.865361e-03, 5.064486e-01, 1.118566e-01
6.574475e-03, -6.960638e-03, 6.543439e-01, 2.360451e-01
9.105547e-03, -7.289092e-03, 7.554633e-01, 3.939651e-01
1.159518e-02, -6.829656e-03, 8.025360e-01, 5.731670e-01
1.384768e-02, -5.630130e-03, 7.928013e-01, 7.593201e-01
1.567942e-02, -3.801411e-03, 7.280472e-01, 9.370659e-01
1.693624e-02, -1.502739e-03, 6.141807e-01, 1.091404e+00
1.750372e-02, 1.070041e-03, 4.607499e-01, 1.208861e+00
1.730636e-02, 3.683023e-03, 2.809520e-01, 1.277612e+00
1.633761e-02, 6.121882e-03, 8.882084e-02, 1.290298e+00
1.464832e-02, 8.194540e-03, -1.015116e-01, 1.244069e+00
1.234624e-02, 9.750948e-03, -2.768225e-01, 1.140838e+00
9.582193e-03, 1.069004e-02, -4.255830e-01, 9.869291e-01
6.514107e-03, 1.094283e-02, -5.379327e-01, 7.906922e-01
3.324128e-03, 1.051538e-02, -6.081097e-01, 5.639459e-01
1.911805e-04, 9.468496e-03, -6.343081e-01, 3.205266e-01
-2.715613e-03, 7.910057e-03, -6.184058e-01, 7.526917e-02
-5.248873e-03, 5.980653e-03, -5.654074e-01, -1.572121e-01
-7.314964e-03, 3.827911e-03, -4.825053e-01, -3.653911e-01
-8.853021e-03, 1.602562e-03, -3.783036e-01, -5.403187e-01
-9.841707e-03, -5.566006e-04, -2.617508e-01, -6.761183e-01
-1.029381e-02, -2.532564e-03, -1.412584e-01, -7.700133e-01
-1.024902e-02, -4.236216e-03, -2.407882e-02, -8.219326e-01
-9.769321e-03, -5.613290e-03, 8.424314e-02, -8.342764e-01
-8.937063e-03, -6.652675e-03, 1.804350e-01, -8.119763e-01
-7.844242e-03, -7.376826e-03, 2.632004e-01, -7.617258e-01
-6.589579e-03, -7.831492e-03, 3.326398e-01, -6.914258e-01
-5.271009e-03, -8.076664e-03, 3.898281e-01, -6.094734e-01
-3.966028e-03, -8.188568e-03, 4.373825e-01, -5.234989e-01
-2.753443e-03, -8.241659e-03, 4.781279e-01, -4.411176e-01
-1.702731e-03, -8.302210e-03, 5.145505e-01, -3.692573e-01
-8.757535e-04, -8.416787e-03, 5.481096e-01, -3.137881e-01
-3.242336e-04, -8.609063e-03, 5.789855e-01, -2.792211e-01
-7.843828e-05, -8.893795e-03, 6.071654e-01, -2.682768e-01
-1.633928e-04, -9.256157e-03, 6.310992e-01, -2.824295e-01
-5.884872e-04, -9.664110e-03, 6.482765e-01, -3.215690e-01
-1.344864e-03, -1.007317e-02, 6.558243e-01, -3.839145e-01
-2.400636e-03, -1.043240e-02, 6.510449e-01, -4.658968e-01
-3.694169e-03, -1.068963e-02, 6.319738e-01, -5.618764e-01
-5.149341e-03, -1.079954e-02, 5.976403e-01, -6.652239e-01
-6.671123e-03, -1.072860e-02, 5.484048e-01, -7.684222e-01
-8.153101e-03, -1.046193e-02, 4.862840e-01, -8.636511e-01
-9.482928e-03, -1.000343e-02, 4.148316e-01, -9.432709e-01
-1.053903e-02, -9.361666e-03, 3.382905e-01, -9.993690e-01
-1.122046e-02, -8.573025e-03, 2.621665e-01, -1.025849e+00
-1.145179e-02, -7.687882e-03, 1.922834e-01, -1.018897e+00
-1.119764e-02, -6.765805e-03, 1.339537e-01, -9.775640e-01
-1.046991e-02, -5.869176e-03, 9.130842e-02, -9.041253e-01
-9.319009e-03, -5.056065e-03, 6.699003e-02, -8.034154e-01
-7.844398e-03, -4.381381e-03, 6.206678e-02, -6.833727e-01
-6.184929e-03, -3.889848e-03, 7.579840e-02, -5.545532e-01
-4.509773e-03, -3.609517e-03, 1.054264e-01, -4.293574e-01
-3.002804e-03, -3.550484e-03, 1.464081e-01, -3.209171e-01
-1.840012e-03, -3.714818e-03, 1.936107e-01, -2.417115e-01
-1.180053e-03, -4.079075e-03, 2.407626e-01, -2.024093e-01
-1.141189e-03, -4.604832e-03, 2.814648e-01, -2.104543e-01
-1.786673e-03, -5.242680e-03, 3.100752e-01, -2.691402e-01
-3.110996e-03, -5.937344e-03, 3.224497e-01, -3.768214e-01
-5.027831e-03, -6.630686e-03, 3.165227e-01, -5.261469e-01
-7.398081e-03, -7.265562e-03, 2.920581e-01, -7.057577e-01
-1.002763e-02, -7.793171e-03, 2.509755e-01, -9.007731e-01
-1.268482e-02, -8.182161e-03, 1.977514e-01, -1.094194e+00
-1.511833e-02, -8.421773e-03, 1.393286e-01, -1.268256e+00
-1.707156e-02, -8.505480e-03, 8.350143e-02, -1.405340e+00
-1.833071e-02, -8.454740e-03, 3.840346e-02, -1.492018e+00
-1.873624e-02, -8.305173e-03, 1.111231e-02, -1.519837e+00
-1.820252e-02, -8.106152e-03, 7.588319e-03, -1.484834e+00
-1.673086e-02, -7.914329e-03, 3.250761e-02, -1.387233e+00
-1.441682e-02, -7.773479e-03, 8.721211e-02, -1.232512e+00
-1.142941e-02, -7.726681e-03, 1.698305e-01, -1.031972e+00
-7.997180e-03, -7.803354e-03, 2.754067e-01, -8.016067e-01
-4.382833e-03, -8.018890e-03, 3.971279e-01, -5.597638e-01
-8.595411e-04, -8.370263e-03, 5.267442e-01, -3.256840e-01
2.295889e-03, -8.831161e-03, 6.543486e-01, -1.185934e-01
4.859350e-03, -9.351144e-03, 7.696463e-01, 4.640652e-02
6.669096e-03, -9.859412e-03, 8.629069e-01, 1.597655e-01
7.644117e-03, -1.027313e-02, 9.258374e-01, 2.182073e-01
7.789748e-03, -1.050793e-02, 9.524355e-01, 2.245013e-01
7.185778e-03, -1.048593e-02, 9.393178e-01, 1.862322e-01
5.992102e-03, -1.014146e-02, 8.860998e-01, 1.157875e-01
4.422117e-03, -9.432855e-03, 7.956192e-01, 2.868200e-02
2.718114e-03, -8.351684e-03, 6.738902e-01, -5.830657e-02
1.123759e-03, -6.927815e-03, 5.297752e-01, -1.290519e-01
-1.422478e-04, -5.221439e-03, 3.738532e-01, -1.697785e-01
-9.090953e-04, -3.321543e-03, 2.175386e-01, -1.706765e-01
-1.071839e-03, -1.342511e-03, 7.225112e-02, -1.271863e-01
-5.988858e-04, 5.820973e-04, -5.134181e-02, -4.047949e-02
4.657147e-04, 2.309826e-03, -1.441357e-01, 8.262474e-02
1.997973e-03, 3.711380e-03, -2.001536e-01, 2.299731e-01
3.822091e-03, 4.683389e-03, -2.169872e-01, 3.862589e-01
5.728166e-03, 5.156619e-03, -1.957706e-01, 5.347683e-01
7.503528e-03, 5.101962e-03, -1.407500e-01, 6.596748e-01
8.955847e-03, 4.533358e-03, -5.868774e-02, 7.478417e-01
9.910251e-03, 3.512658e-03, 4.102787e-02, 7.888940e-01
1.026130e-02, 2.149006e-03, 1.475274e-01, 7.781703e-01
9.971076e-03, 5.858049e-04, 2.496551e-01, 7.167642e-01
9.076283e-03, -1.012710e-03, 3.369634e-01, 6.114038e-01
7.679576e-03, -2.478753e-03, 4.006063e-01, 4.735702e-01
5.918248e-03, -3.663447e-03, 4.340461e-01, 3.170105e-01
3.975402e-03, -4.438900e-03, 4.333958e-01, 1.579380e-01
2.044531e-03, -4.714851e-03, 3.978177e-01, 1.270549e-02
3.068476e-04, -4.444040e-03, 3.292695e-01, -1.042772e-01
-1.091191e-03, -3.628541e-03, 2.322056e-01, -1.823250e-01
-2.055596e-03, -2.338098e-03, 1.141487e-01, -2.161777e-01
-2.547464e-03, -6.813843e-04, -1.605106e-02, -2.058070e-01
-2.589588e-03, 1.197967e-03, -1.489179e-01, -1.564567e-01
-2.260514e-03, 3.139429e-03, -2.753393e-01, -7.793527e-02
-1.683967e-03, 4.981054e-03, -3.874274e-01, 1.656738e-02
-1.016446e-03, 6.563990e-03, -4.786331e-01, 1.115954e-01
-4.207570e-04, 7.764023e-03, -5.450383e-01, 1.919010e-01
-4.725262e-05, 8.496366e-03, -5.853113e-01, 2.442247e-01
-8.606497e-06, 8.721143e-03, -6.002306e-01, 2.590876e-01
-3.673143e-04, 8.445473e-03, -5.922707e-01, 2.317932e-01
-1.149648e-03, 7.729958e-03, -5.661829e-01, 1.617897e-01
-2.309442e-03, 6.678556e-03, -5.278630e-01, 5.453224e-02
-3.747920e-03, 5.425368e-03, -4.836637e-01, -7.961518e-02
-5.320096e-03, 4.115695e-03, -4.395159e-01, -2.265289e-01
-6.855524e-03, 2.888933e-03, -4.002395e-01, -3.702086e-01
-8.201796e-03, 1.873027e-03, -3.701055e-01, -4.959822e-01
-9.202267e-03, 1.169631e-03, -3.517325e-01, -5.900194e-01
-9.733911e-03, 8.459367e-04, -3.460352e-01, -6.415401e-01
-9.722995e-03, 9.325455e-04, -3.527438e-01, -6.441659e-01
-9.156960e-03, 1.420967e-03, -3.707270e-01, -5.966810e-01
-8.089080e-03, 2.250547e-03, -3.973622e-01, -5.036670e-01
-6.625280e-03, 3.341736e-03, -4.300731e-01, -3.742141e-01
-4.917805e-03, 4.598127e-03, -4.665099e-01, -2.211959e-01
-3.150911e-03, 5.926393e-03, -5.053609e-01, -6.000296e-02
-1.521097e-03, 7.244130e-03, -5.465497e-01, 9.315758e-02
-2.087734e-04, 8.454311e-03, -5.890348e-01, 2.228004e-01
6.273657e-04, 9.497670e-03, -6.333406e-01, 3.157664e-01
8.729919e-04, 1.033868e-02, -6.807537e-01, 3.627295e-01
4.738136e-04, 1.097103e-02, -7.328031e-01, 3.592833e-01
-5.578092e-04, 1.141089e-02, -7.905677e-01, 3.062768e-01
-2.151994e-03, 1.166709e-02, -8.529653e-01, 2.086023e-01
-4.181711e-03, 1.176487e-02, -9.180256e-01, 7.538102e-02
-6.477187e-03, 1.172562e-02, -9.823970e-01, -8.110117e-02
-8.836993e-03, 1.155996e-02, -1.041099e+00, -2.465989e-01
-1.104769e-02, 1.126253e-02, -1.087666e+00, -4.065389e-01
-1.292169e-02, 1.080939e-02, -1.114894e+00, -5.486303e-01
-1.429443e-02, 1.016080e-02, -1.115329e+00, -6.629401e-01
-1.504500e-02, 9.268965e-03, -1.082162e+00, -7.427371e-01
-1.510555e-02, 8.085365e-03, -1.009801e+00, -7.848371e-01
-1.446612e-02, 6.573533e-03, -8.946174e-01, -7.893702e-01
-1.317858e-02, 4.732647e-03, -7.368851e-01, -7.593797e-01
-1.135198e-02, 2.586790e-03, -5.407516e-01, -7.007883e-01
-9.139100e-03, 1.953792e-04, -3.142211e-01, -6.216727e-01
-6.724065e-03, -2.351013e-03, -6.860598e-02, -5.317495e-01
-4.303054e-03, -4.931997e-03, 1.818686e-01, -4.412982e-01
-2.060921e-03, -7.383587e-03, 4.200246e-01, -3.590731e-01
-1.715080e-04, -9.528428e-03, 6.280537e-01, -2.923446e-01
1.224465e-03, -1.118719e-02, 7.893303e-01, -2.458621e-01
2.030573e-03, -1.220247e-02, 8.902134e-01, -2.214958e-01
2.201729e-03, -1.245800e-02, 9.212843e-01, -2.185893e-01
1.745139e-03, -1.187537e-02, 8.770756e-01, -2.342599e-01
7.163897e-04, -1.044314e-02, 7.574962e-01, -2.643447e-01
-7.852849e-04, -8.219765e-03, 5.682044e-01, -3.038909e-01
-2.623601e-03, -5.336477e-03, 3.209230e-01, -3.472975e-01
-4.636158e-03, -1.989004e-03, 3.328276e-02, -3.886361e-01
-6.653134e-03, 1.588396e-03, -2.730619e-01, -4.224390e-01
-8.502888e-03, 5.125359e-03, -5.736251e-01, -4.442512e-01
-1.002799e-02, 8.342183e-03, -8.439008e-01, -4.513256e-01
-1.109849e-02, 1.097222e-02, -1.061622e+00, -4.431815e-01
-1.162327e-02, 1.278683e-02, -1.208462e+00, -4.213968e-01
-1.155825e-02, 1.361682e-02, -1.272086e+00, -3.887492e-01
-1.090378e-02, 1.336431e-02, -1.246160e+00, -3.484848e-01
-9.706827e-03, 1.202036e-02, -1.130110e+00, -3.041913e-01
-8.053940e-03, 9.668143e-03, -9.301847e-01, -2.590973e-01
-6.064267e-03, 6.472877e-03, -6.596762e-01, -2.157110e-01
-3.890410e-03, 2.654581e-03, -3.368351e-01, -1.774808e-01
-1.699518e-03, -1.526826e-03, 1.564426e-02, -1.486998e-01
3.370347e-04, -5.792998e-03, 3.720788e-01, -1.336357e-01
2.056504e-03, -9.866253e-03, 7.067438e-01, -1.359554e-01
3.316248e-03, -1.348964e-02, 9.969767e-01, -1.582434e-01
4.011874e-03, -1.645312e-02, 1.225310e+00, -2.007229e-01
4.092822e-03, -1.860383e-02, 1.379745e+00, -2.609665e-01
3.554140e-03, -1.985544e-02, 1.455154e+00, -3.364291e-01
2.431081e-03, -2.019569e-02, 1.452907e+00, -4.249755e-01
7.987909e-04, -1.968497e-02, 1.378885e+00, -5.236364e-01
-1.219026e-03, -1.843495e-02, 1.242455e+00, -6.271502e-01
-3.473530e-03, -1.660309e-02, 1.057007e+00, -7.295359e-01
-5.800102e-03, -1.436496e-02, 8.387215e-01, -8.247650e-01
-8.032141e-03, -1.190087e-02, 6.047832e-01, -9.068247e-01
-1.001344e-02, -9.377441e-03, 3.715521e-01, -9.698392e-01
-1.160508e-02, -6.910241e-03, 1.519055e-01, -1.007802e+00
-1.270613e-02, -4.590866e-03, -4.421275e-02, -1.016364e+00
-1.325705e-02, -2.469529e-03, -2.108595e-01, -9.931008e-01
-1.324083e-02, -5.613780e-04, -3.460033e-01, -9.374371e-01
-1.268393e-02, 1.151097e-03, -4.512549e-01, -8.506619e-01
-1.166541e-02, 2.731515e-03, -5.327743e-01, -7.361761e-01
-1.028820e-02, 4.241407e-03, -5.979061e-01, -5.988557e-01
-8.675943e-03, 5.741649e-03, -6.543623e-01, -4.450410e-01
-6.958260e-03, 7.277971e-03, -7.091024e-01, -2.820752e-01
-5.261503e-03, 8.873228e-03, -7.674599e-01, -1.179024e-01
-3.711826e-03, 1.052778e-02, -8.331528e-01, 3.882724e-02
-2.397645e-03, 1.220173e-02, -9.065231e-01, 1.806843e-01
-1.377364e-03, 1.382642e-02, -9.849360e-01, 3.015507e-01
-6.788259e-04, 1.531229e-02, -1.063484e+00, 3.967530e-01
-3.024917e-04, 1.655866e-02, -1.135698e+00, 4.631425e-01
-2.245216e-04, 1.745957e-02, -1.194098e+00, 4.991437e-01
-3.953549e-04, 1.792142e-02, -1.231251e+00, 5.052709e-01
-7.515369e-04, 1.787160e-02, -1.240556e+00, 4.836674e-01
-1.224761e-03, 1.726766e-02, -1.216969e+00, 4.374956e-01
-1.750042e-03, 1.610164e-02, -1.157501e+00, 3.705624e-01
-2.270183e-03, 1.440152e-02, -1.061627e+00, 2.872592e-01
-2.742919e-03, 1.224014e-02, -9.322414e-01, 1.925151e-01
-3.140976e-03, 9.720874e-03, -7.749721e-01, 9.137646e-02
-3.449543e-03, 6.965396e-03, -5.972791e-01, -1.144453e-02
-3.662895e-03, 4.101814e-03, -4.077099e-01, -1.116964e-01
-3.785419e-03, 1.264230e-03, -2.157799e-01, -2.056313e-01
-3.817591e-03, -1.421245e-03, -3.070641e-02, -2.894679e-01
-3.754753e-03, -3.844512e-03, 1.395561e-01, -3.595092e-01
-3.583236e-03, -5.920761e-03, 2.891646e-01, -4.122239e-01
-3.281194e-03, -7.592242e-03, 4.146039e-01, -4.443488e-01
-2.824088e-03, -8.817675e-03, 5.138510e-01, -4.529637e-01
-2.175858e-03, -9.591568e-03, 5.874527e-01, -4.353018e-01
-1.303125e-03, -9.928513e-03, 6.374812e-01, -3.893290e-01
-1.853355e-04, -9.857478e-03, 6.666030e-01, -3.142750e-01
1.175588e-03, -9.413315e-03, 6.772396e-01, -2.110781e-01
2.751723e-03, -8.628323e-03, 6.708793e-01, -8.245403e-02
4.491224e-03, -7.542830e-03, 6.487206e-01, 6.701566e-02
6.314675e-03, -6.195652e-03, 6.112277e-01, 2.307818e-01
8.117349e-03, -4.622881e-03, 5.579888e-01, 4.005514e-01
9.775616e-03, -2.859735e-03, 4.879785e-01, 5.667495e-01
1.115705e-02, -9.445240e-04, 4.000490e-01, 7.191735e-01
1.213199e-02, 1.087013e-03, 2.928882e-01, 8.479091e-01
1.258884e-02, 3.190763e-03, 1.659821e-01, 9.441107e-01
1.244899e-02, 5.309852e-03, 2.047218e-02, 1.000745e+00
1.167932e-02, 7.369306e-03, -1.400344e-01, 1.013226e+00
1.029936e-02, 9.276114e-03, -3.091199e-01, 9.798896e-01
8.382051e-03, 1.094416e-02, -4.789612e-01, 9.026742e-01
6.050262e-03, 1.228726e-02, -6.402488e-01, 7.870538e-01
3.467086e-03, 1.322597e-02, -7.827836e-01, 6.415548e-01
8.211815e-04, 1.369172e-02, -8.962880e-01, 4.769193e-01
-1.685292e-03, 1.362876e-02, -9.709740e-01, 3.052510e-01
-3.853988e-03, 1.302031e-02, -9.995700e-01, 1.393831e-01
-5.514612e-03, 1.188614e-02, -9.780233e-01, -8.546307e-03
-6.544864e-03, 1.028874e-02, -9.063419e-01, -1.283188e-01
-6.886300e-03, 8.330937e-03, -7.890085e-01, -2.126600e-01
-6.545272e-03, 6.134775e-03, -6.338756e-01, -2.578714e-01
-5.586704e-03, 3.850056e-03, -4.524122e-01, -2.635283e-01
-4.134559e-03, 1.638617e-03, -2.589630e-01, -2.328569e-01
-2.359848e-03, -3.343955e-04, -6.985221e-02, -1.724486e-01
-4.646522e-04, -1.913197e-03, 9.798680e-02, -9.150992e-02
1.338800e-03, -2.979569e-03, 2.296128e-01, -1.050656e-03
2.858419e-03, -3.454510e-03, 3.134069e-01, 8.799593e-02
3.938446e-03, -3.306095e-03, 3.420611e-01, 1.659135e-01
